hand,-0.18155797910109525, 0.07402494874329743, 0.19164121177328883, 2.892452089672626, 17.08849445385198, -18.83410143332038
eye,-0.03640182688832283, -0.060977622866630554, 0.3717394471168518, 164.47252684938795, -13.032303924981433, 63.01208588446569
hand,-0.21354929502611364, 0.08826292042239946, 0.18186886364813656, 27.542206212597854, 33.4164199275671, -20.488493782410035
eye,-0.06780415773391724, -0.07445365935564041, 0.409839928150177, 178.5601612756603, -33.77580309976996, 69.06761448576702
hand,-0.21950032763620553, 0.11644304976061975, 0.0950590225416812, 30.037830189658788, 3.187948813542633, -38.788772958681776
eye,-0.06039592623710632, -0.08900880813598633, 0.43945035338401794, -145.7893007347617, -20.435321186109444, 73.12348635187927
hand,-0.15192068587727475, 0.11510021349770444, 0.09571238322414279, 30.71467667644637, 19.49451503721337, 9.877810001778474
eye,0.0077202501706779, -0.09094537049531937, 0.4632660448551178, -164.37718405670947, -38.233128424067075, 29.473983096457964
hand,-0.13275938060632775, 0.21310601118146616, 0.13859982388105646, 37.19744481700687, 29.26629819904729, 3.0808309383824466
eye,0.02362414076924324, -0.19342060387134552, 0.4300696849822998, -153.95734428571205, 9.634342023607335, 62.90667185491985
hand,-0.12373891604474868, 0.17270167633007713, 0.05786324955052288, 40.46584585916256, 5.6963467201302835, -3.4694660430895903
eye,0.03813941404223442, -0.1505396068096161, 0.5150299668312073, -173.83604482786612, 15.334807845878705, 48.424906959642975
hand,-0.19049018655531666, 0.05826741205598041, 0.13033220440858462, 32.61328519791183, 32.27232402757654, 14.94958342358343
eye,-0.02853160724043846, -0.031400080770254135, 0.42758697271347046, 173.8878627307112, -47.25120395999384, 34.97114423411909
hand,-0.23947198216938, 0.17632034096856758, 0.11392183113373028, 53.1867387381162, 34.430765995132084, -35.429032133306386
eye,-0.08436856418848038, -0.15231941640377045, 0.4696546494960785, -155.1496360090967, -58.73356794434983, 76.71428866783963
hand,-0.18785131872135535, 0.009431697969653204, 0.14623466150647285, 6.553580855098162, 8.037012873894838, -7.562890984785746
eye,-0.03990169242024422, 0.0034586654510349035, 0.45311471819877625, -171.1577687142739, 5.416201842488667, 52.58409552069122
hand,-0.24453589112993343, 0.07877852725236471, 0.12939225271735466, 4.755265954547353, 18.69409275444545, -97.3119742534042
eye,-0.09024877101182938, -0.06544674932956696, 0.44854357838630676, 173.66850974488068, -22.23874333723266, 140.92644496434298
hand,-0.14931120800706435, 0.036508304476851515, 0.048467691268518465, 5.326448798102978, 42.38383452422701, -65.19017822726693
eye,0.016011325642466545, -0.013043765909969807, 0.5189933776855469, -153.58298581102468, 33.65021863134534, 117.53363926877799
hand,-0.09240458005982119, 0.031132562735809825, 0.09620966315616367, -20.148344133784935, 17.41228531620218, -36.74665547335982
eye,0.0727279782295227, -0.01511301938444376, 0.4649983048439026, -139.91010383333207, 2.1972147668235547, 74.51433624897196
hand,-0.13429371167584653, 0.033431324288134126, 0.14393178261736236, -35.6379393206803, 35.960907590632395, -43.806874878394844
eye,0.029205018654465675, -0.018254004418849945, 0.4411502778530121, 137.49363860843658, -5.588455499134056, 75.17948006350753
hand,-0.19421255504329313, 0.13468471113079772, 0.23788869380850722, -8.15798733719426, 6.725092924918461, -56.41661412139482
eye,-0.052548252046108246, -0.12596307694911957, 0.33427098393440247, 172.074877545925, 6.258244985698487, 97.20843572890803
hand,-0.16679295860170107, 0.14279622116638332, 0.2443490968842295, 8.552466909913814, -2.489675383722815, -98.42391098478346
eye,-0.030929815024137497, -0.14365960657596588, 0.3546035885810852, 136.89708933027813, -11.197837869195338, 139.07367699871136
hand,-0.1609037367673699, 0.08460816294158334, 0.1926940774252134, 25.457460367460477, -2.0743404285214617, -79.77537241829754
eye,-0.020671794191002846, -0.06607130169868469, 0.35762807726860046, -150.5324924478081, -15.299808290997396, 117.0094794313284
hand,-0.13272990538346002, 0.10623841165602134, 0.1455367832537391, -7.208895684892631, -13.1187150876524, -159.32737132995337
eye,0.024642130360007286, -0.09200131893157959, 0.4369865357875824, -178.82939135128294, 8.235450920809415, -160.07138616537387
hand,-0.17042951636605116, 0.14956622122070368, 0.11181999796159653, -46.798520705212766, -38.70762788739203, -175.9771097371397
eye,-0.009788159281015396, -0.11539677530527115, 0.4385044276714325, 172.48836316815243, 58.17937783467898, -134.926245671318
hand,-0.09269479962887749, 0.1452781020760352, 0.0375918078483404, -43.191715724267056, -9.083631943403963, -177.48886696101914
eye,0.07514528930187225, -0.12104067206382751, 0.5283522605895996, 144.45722938649976, 29.173582883115632, -149.86287340793533